,y_true,y_lasso,y_enet,,,
820,-0.348470428,0.012728844,0.013279942,,0.130464914,0.13086333
821,0.389797337,0.012365352,0.012602245,,0.142454904,0.142276138
822,0.389577846,0.012365352,0.012602245,,0.142289266,0.142110604
823,0.1716235,0.012365352,0.012602245,,0.025363158,0.02528776
824,-0.058073603,0.012365352,0.012602245,,0.004961646,0.004995075
825,-0.282722417,0.012365352,0.012602245,,0.087076791,0.087216656
826,-0.610202663,0.012365352,0.012602245,,0.387590933,0.387885953
827,-0.379101294,0.012626857,0.013089797,,0.153450944,0.153813851
828,-0.494687536,0.012626857,0.013089797,,0.257367893,0.25783782
829,-0.469243219,0.012626857,0.013089797,,0.23219877,0.232645138
830,-0.407102828,0.012626857,0.013089797,,0.176173008,0.176561842
831,-0.390736635,0.012626857,0.013089797,,0.162702106,0.163075787
832,-0.085916279,0.012626857,0.013089797,,0.00971075,0.009802203
833,-0.519364687,0.012626857,0.013089797,,0.283015003,0.283507777
834,-0.533940828,0.012626857,0.013089797,,0.298736235,0.299242505
835,0.43703475,0.012626857,0.013089797,,0.18012206,0.179729324
836,-0.270803122,0.012626857,0.013089797,,0.080332553,0.080595189
837,-0.048708761,0.012626857,0.013089797,,0.003762058,0.003819062
838,-0.04142069,0.012626857,0.013089797,,0.002921137,0.002971393
839,0.440217391,0.002373237,-0.006027115,,0.191707504,0.19913416
840,0.373369565,0.002373237,-0.006027115,,0.137638276,0.143941841
841,-0.232065217,0.002373237,-0.006027115,,0.054961389,0.051093224
842,-0.02173913,0.002373237,-0.006027115,,0.000581406,0.000246867
843,-0.559782609,0.002373237,-0.006027115,,0.316019195,0.306645146
844,-0.27746114,0.014692748,0.016941457,,0.085353894,0.086672889
845,-0.272452504,0.014692748,0.016941457,,0.082452396,0.083748865
846,-0.244300518,0.014692748,0.016941457,,0.067077512,0.06824737
847,-0.26865285,0.014692748,0.016941457,,0.080284728,0.081564108
848,-0.278670121,0.014692748,0.016941457,,0.086061773,0.087386205
849,-0.051036269,0.014692748,0.016941457,,0.004320304,0.004620971
850,-0.275388601,0.014692748,0.016941457,,0.084147189,0.085456863
851,-0.242055268,0.014692748,0.016941457,,0.065919544,0.067079303
852,-0.172625216,0.014692748,0.016941457,,0.03508802,0.035935523
853,-0.266234888,0.014692748,0.016941457,,0.078920337,0.080188842
854,-0.278842832,0.014692748,0.016941457,,0.086163137,0.087488346
855,-0.278497409,0.014692748,0.016941457,,0.085960468,0.087284124
856,0.098798759,0.012313051,0.012504734,,0.007479778,0.007446659
857,0.409354263,0.012313051,0.012504734,,0.157641724,0.157489548
858,0.315830435,0.012313051,0.012504734,,0.092122803,0.092006481
859,0.361041451,0.012313051,0.012504734,,0.121611497,0.121477843
860,0.243267224,0.012313051,0.012504734,,0.05333983,0.053251327
861,0.259622145,0.012313051,0.012504734,,0.061161788,0.061067015
862,-0.473905442,0.012313051,0.012504734,,0.236408423,0.23659486
863,0.302201335,0.012313051,0.012504734,,0.084035217,0.08392412
864,0.219674781,0.012313051,0.012504734,,0.042998887,0.042919428
865,0.039488674,0.012313051,0.012504734,,0.000738514,0.000728133
866,0.172583889,0.012313051,0.012504734,,0.025686742,0.025625336
867,-0.082233293,0.012313051,0.012504734,,0.008939011,0.008975294
868,0.044663767,0.014637832,0.016839071,,0.000901557,0.000774214
869,0.094931415,0.014637832,0.016839071,,0.00644706,0.006098414
870,0.181749749,0.014637832,0.016839071,,0.027926393,0.027195532
871,0.358146537,0.014637832,0.016839071,,0.117998231,0.116490787
872,0.262462362,0.014637832,0.016839071,,0.061416998,0.060330801
873,0.210605554,0.014637832,0.016839071,,0.038403348,0.03754545
874,-0.139344262,0.014637832,0.016839071,,0.023710485,0.024393234
875,-0.371361659,0.014637832,0.016839071,,0.148995607,0.150699807
876,-0.641853463,0.014637832,0.016839071,,0.43098082,0.433875854
877,0.249799685,0.003942268,-0.003101804,,0.060445869,0.063959163
878,0.128757528,0.003942268,-0.003101804,,0.015578849,0.017386883
879,0.411732017,0.003942268,-0.003101804,,0.166292479,0.172087099
880,0.390020419,0.003942268,-0.003101804,,0.149056339,0.154545082
881,0.297927059,0.003942268,-0.003101804,,0.086427057,0.090618376
882,0.361071622,0.003942268,-0.003101804,,0.127541376,0.132622284
883,0.147936106,0.003942268,-0.003101804,,0.020734225,0.02281245
884,0.452622192,0.003942268,-0.003101804,,0.201313674,0.207684361
885,0.347682804,0.003942268,-0.003101804,,0.118157556,0.123049841
886,0.268254543,0.003942268,-0.003101804,,0.069860978,0.073634267
887,0.122967769,0.003942268,-0.003101804,,0.01416707,0.015893537
888,0.219765308,0.003942268,-0.003101804,,0.046579585,0.049669749
889,-0.217661692,0.014928103,0.017380254,,0.054098012,0.055244716
890,-0.20920398,0.014928103,0.017380254,,0.050235191,0.051340415
891,-0.20920398,0.014928103,0.017380254,,0.050235191,0.051340415
892,-0.21159204,0.014928103,0.017380254,,0.051311375,0.052428311
893,-0.202636816,0.014928103,0.017380254,,0.047334494,0.048407511
894,-0.197562189,0.014928103,0.017380254,,0.045152124,0.046200254
895,-0.215970149,0.014928103,0.017380254,,0.053314003,0.054452411
896,-0.20800995,0.014928103,0.017380254,,0.049701375,0.050800744
897,-0.197761194,0.014928103,0.017380254,,0.045236737,0.046285843
898,-0.175273632,0.014928103,0.017380254,,0.0361767,0.03711552
899,-0.206119403,0.014928103,0.017380254,,0.048862,0.049952097
900,-0.18641791,0.014928103,0.017380254,,0.040540217,0.041533692
901,-0.069495188,0.002925013,-0.004998381,,0.005244685,0.004159838
902,0.034610096,0.002925013,-0.004998381,,0.001003945,0.001568831
903,0.130269102,0.002925013,-0.004998381,,0.016216517,0.018297292
904,0.077234335,0.002925013,-0.004998381,,0.005521875,0.00676222
905,0.056806128,0.002925013,-0.004998381,,0.002903175,0.003819797
906,0.050127676,0.002925013,-0.004998381,,0.002228091,0.003038882
907,-0.148850913,0.002925013,-0.004998381,,0.023035932,0.020693551
908,0.227106659,0.002925013,-0.004998381,,0.05025741,0.053872749
909,0.519976429,0.002925013,-0.004998381,,0.267342167,0.275598551
910,0.234374386,0.002925013,-0.004998381,,0.053568812,0.057299322
911,0.069966608,0.002925013,-0.004998381,,0.004494575,0.005619749
912,0.053859753,0.002925013,-0.004998381,,0.002594348,0.00346428
913,-0.321533585,0.013149867,0.0140649,,0.112013013,0.112626343
914,-0.230512168,0.013149867,0.0140649,,0.059371188,0.059817943
915,-0.17491085,0.013149867,0.0140649,,0.035366833,0.035711834
916,-0.109012992,0.013149867,0.0140649,,0.014923764,0.015148168
917,-0.321121723,0.013149867,0.0140649,,0.111737496,0.112350073
918,-0.302587951,0.013149867,0.0140649,,0.09969037,0.100269028
919,-0.259754343,0.013149867,0.0140649,,0.074476708,0.074976978
920,-0.218980043,0.013149867,0.0140649,,0.053884295,0.054309946
921,-0.319886139,0.013149867,0.0140649,,0.110912981,0.111523296
922,-0.318238692,0.013149867,0.0140649,,0.109818377,0.110425678
923,-0.120283019,0.010744019,0.009579423,,0.017168085,0.016864254
924,-0.580188679,0.010744019,0.009579423,,0.349201454,0.347826414
925,0.419811321,0.010744019,0.009579423,,0.167336057,0.16829021
926,0.280660377,0.010744019,0.009579423,,0.07285484,0.073484884
927,-0.204755514,0.015817221,0.01903793,,0.048652331,0.050083506
928,-0.130498088,0.015817221,0.01903793,,0.02140817,0.022361021
929,-0.256590109,0.015817221,0.01903793,,0.074205753,0.075970816
930,-0.240573802,0.015817221,0.01903793,,0.065736356,0.067398251
931,0.008698184,0.015817221,0.01903793,,5.06807E-05,0.00010691
932,-0.114772986,0.015817221,0.01903793,,0.017053802,0.017905361
933,-0.186700767,0.015817221,0.01903793,,0.041013535,0.042328412
934,-0.20504672,0.015817221,0.01903793,,0.04878088,0.05021393
935,0.10013674,0.015817221,0.01903793,,0.007109781,0.006577017
936,-0.292117191,0.015817221,0.01903793,,0.094823602,0.09681751
937,-0.206211542,0.015817221,0.01903793,,0.049296771,0.050737325
938,0.003456484,0.015817221,0.01903793,,0.000152788,0.000242781
939,-0.155823293,0.010746634,0.009584298,,0.027745541,0.027359671
940,0.73373494,0.010746634,0.009584298,,0.52271209,0.524394152
941,-0.26626506,0.010746634,0.009584298,,0.076735479,0.076092868
942,-0.246184739,0.010746634,0.009584298,,0.066013731,0.0654178
943,-0.065461847,0.010746634,0.009584298,,0.005807733,0.005631924
944,0.28477615,0.011894642,0.011724651,,0.074464318,0.074557121
945,0.411651687,0.011894642,0.011724651,,0.159805695,0.159941634
946,0.483070816,0.011894642,0.011724651,,0.222006987,0.222167207
947,0.361450088,0.011894642,0.011724651,,0.12218901,0.122307881
948,0.508088993,0.011894642,0.011724651,,0.246208834,0.24637756
949,0.072072072,0.011894642,0.011724651,,0.003621323,0.003641811
950,0.325657901,0.011894642,0.011724651,,0.098447382,0.098554085
951,0.51750799,0.011894642,0.011724651,,0.255644857,0.255816786
952,0.420277505,0.011894642,0.011724651,,0.166776563,0.166915435
953,0.38365909,0.011894642,0.011724651,,0.138208805,0.138335227
954,0.224263228,0.011894642,0.011724651,,0.045100416,0.045172647
955,-0.245336059,0.011999244,0.011919672,,0.066221458,0.066180511
956,-0.301893098,0.011999244,0.011919672,,0.098528402,0.098478455
957,-0.080481236,0.011999244,0.011919672,,0.008552639,0.008537928
958,0.068823842,0.011999244,0.011919672,,0.003229035,0.003238085
959,0.167626649,0.011999244,0.011919672,,0.024219889,0.024244663
960,0.370186164,0.011999244,0.011919672,,0.12829787,0.12835488
961,-0.04140046,0.011999244,0.011919672,,0.002851528,0.002843036
962,0.398120663,0.011999244,0.011919672,,0.14908975,0.149151205
963,0.42866972,0.011999244,0.011919672,,0.173614286,0.173680603
964,0.258310562,0.011999244,0.011919672,,0.060669265,0.060708471
965,0.181937919,0.011999244,0.011919672,,0.028879153,0.028906204
966,0.126068922,0.011999244,0.011919672,,0.013011891,0.013030051
967,-0.151943293,0.014143587,0.015917598,,0.027584852,0.028177279
968,-0.11142764,0.014143587,0.015917598,,0.015768133,0.01621681
969,-0.150101673,0.014143587,0.015917598,,0.026976505,0.027562398
970,-0.153324509,0.014143587,0.015917598,,0.028045563,0.028642891
971,-0.144116406,0.014143587,0.015917598,,0.025046225,0.025610882
972,-0.136289518,0.014143587,0.015917598,,0.022630119,0.023167006
973,-0.150101673,0.014143587,0.015917598,,0.026976505,0.027562398
974,-0.150101673,0.014143587,0.015917598,,0.026976505,0.027562398
975,0.040446431,0.011706358,0.011373614,,0.000825992,0.000845229
976,0.104593052,0.011706358,0.011373614,,0.008627938,0.008689864
977,0.078247119,0.011706358,0.011373614,,0.004427673,0.004472066
978,0.057628562,0.011706358,0.011373614,,0.002108849,0.00213952
979,0.132084461,0.011706358,0.011373614,,0.014490888,0.014571109
980,0.361179536,0.011706358,0.011373614,,0.122131502,0.122364183
981,0.192794656,0.011706358,0.011373614,,0.032792971,0.032913595
982,0.087410922,0.011706358,0.011373614,,0.005731181,0.005781672
983,0.228304392,0.011706358,0.011373614,,0.046914708,0.047058963
984,0.154993969,0.011706358,0.011373614,,0.020531339,0.020626806
985,0.0977202,0.011706358,0.011373614,,0.007398381,0.007455733
986,0.051901185,0.011706358,0.011373614,,0.001615624,0.001642484
987,-0.381690627,0.011342866,0.010695917,,0.154475327,0.1539672
988,-0.381837556,0.011342866,0.010695917,,0.154590845,0.154082527
989,-0.381837556,0.011342866,0.010695917,,0.154590845,0.154082527
990,-0.381837556,0.011342866,0.010695917,,0.154590845,0.154082527
991,-0.26026649,0.013617962,0.014937618,,0.075012693,0.075737301
992,-0.257367939,0.013617962,0.014937618,,0.073433358,0.074150317
993,-0.212184648,0.013617962,0.014937618,,0.050986819,0.051584524
994,-0.231621989,0.013617962,0.014937618,,0.060142633,0.06079164
995,-0.042046434,0.005247179,-0.000668919,,0.002236686,0.001712099
996,-0.000994129,0.005247179,-0.000668919,,3.89539E-05,1.05761E-07
997,0.280396528,0.005247179,-0.000668919,,0.075707164,0.078997786
998,0.242991592,0.005247179,-0.000668919,,0.056522406,0.059370445
999,0.334874255,0.005247179,-0.000668919,,0.108654009,0.112589222
1000,0.380039551,0.005247179,-0.000668919,,0.140469322,0.144938939
1001,0.129923146,0.005247179,-0.000668919,,0.015544097,0.017054287
1002,0.437155801,0.005247179,-0.000668919,,0.186545058,0.191690486
1003,0.303056779,0.005247179,-0.000668919,,0.088690558,0.0922493
1004,0.245009286,0.005247179,-0.000668919,,0.057485868,0.06035778
1005,0.308954653,0.005247179,-0.000668919,,0.092238229,0.095866756
1006,0.435914144,0.005247179,-0.000668919,,0.185474034,0.190604771
1007,-0.555120266,0.01526806,0.018014071,,0.325342842,0.328482969
1008,-0.549630506,0.01526806,0.018014071,,0.319110389,0.322220366
1009,-0.530200454,0.01526806,0.018014071,,0.297535899,0.300539165
1010,-0.198964332,0.01526806,0.018014071,,0.045895518,0.047079628
1011,-0.492820735,0.01526806,0.018014071,,0.258154223,0.260952199
1012,-0.065297912,0.01526806,0.018014071,,0.006490876,0.006940887
1013,-0.000160977,0.01526806,0.018014071,,0.000238055,0.000330332
1014,0.051405764,0.01526806,0.018014071,,0.001305934,0.001115005
1015,-0.265605096,0.015448498,0.018350482,,0.078991123,0.08063077
1016,-0.262273395,0.015448498,0.018350482,,0.07712945,0.078749761
1017,-0.263743263,0.015448498,0.018350482,,0.07794804,0.079576881
1018,-0.249926507,0.015448498,0.018350482,,0.070423893,0.071972543
1019,0.606712396,0.015448498,0.018350482,,0.349592997,0.346169742
1020,0.734394904,0.015448498,0.018350482,,0.516883935,0.512719615
1021,0.559480647,0.015448498,0.018350482,,0.295970979,0.292821855
1022,-0.166046056,0.015448498,0.018350482,,0.032940273,0.034002083
1023,-0.028760412,0.015448498,0.018350482,,0.001954428,0.002219436
1024,-0.07099461,0.015448498,0.018350482,,0.007472411,0.007982546
1025,-0.097746203,0.015448498,0.018350482,,0.01281304,0.01347844
1026,-0.310125523,0.015111156,0.01772154,,0.105778898,0.107483697
1027,0.225439331,0.015111156,0.01772154,,0.044237941,0.04314668
1028,-0.586276151,0.015111156,0.01772154,,0.361666693,0.36481321
1029,0.413723849,0.015111156,0.01772154,,0.158892079,0.156817829
1030,0.257238494,0.015111156,0.01772154,,0.058625647,0.057368371
1031,0.469010417,0.008913483,0.006166559,,0.211689189,0.214224437
1032,0.485416667,0.008913483,0.006166559,,0.227055284,0.229680666
1033,-0.134114583,0.008913483,0.006166559,,0.020457028,0.019678799
1034,-0.180208333,0.008913483,0.006166559,,0.035767061,0.0347356
1035,-0.155208333,0.008913483,0.006166559,,0.02693597,0.026041856
1036,-0.195052083,0.008913483,0.006166559,,0.041601952,0.040488942
1037,-0.192708333,0.008913483,0.006166559,,0.040651357,0.039551223
1038,-0.139583333,0.008913483,0.006166559,,0.022051304,0.021243031
1039,-0.155989583,0.008913483,0.006166559,,0.027193021,0.026294614
1040,-0.105989583,0.008913483,0.006166559,,0.013202715,0.012579
1041,-0.156770833,0.008913483,0.006166559,,0.027451293,0.026548594
1042,0.096908952,-0.003016386,-0.016075561,,0.009985073,0.0127655
1043,0.041588239,-0.003016386,-0.016075561,,0.001989573,0.003325114
1044,-0.054533797,-0.003016386,-0.016075561,,0.002654044,0.001479036
1045,0.06517459,-0.003016386,-0.016075561,,0.004650009,0.006601587
1046,0.181023392,-0.003016386,-0.016075561,,0.03387064,0.038847997
1047,0.266853203,-0.003016386,-0.016075561,,0.072829595,0.080048685
1048,-0.151452256,-0.003016386,-0.016075561,,0.022033207,0.01832685
1049,0.186598348,-0.003016386,-0.016075561,,0.035953747,0.041076713
1050,0.095499898,-0.003016386,-0.016075561,,0.009705458,0.012449083
1051,0.341349312,-0.003016386,-0.016075561,,0.118587734,0.12775254
1052,0.232239467,-0.003016386,-0.016075561,,0.055345317,0.061660353
1053,0.229298832,-0.003016386,-0.016075561,,0.05397036,0.060208593
1054,0.028307068,0.008128967,0.004703903,,0.000407156,0.000557109
1055,-0.036437105,0.008128967,0.004703903,,0.001986135,0.001692583
1056,-0.197912572,0.008128967,0.004703903,,0.042453116,0.041053436
1057,-0.272455864,0.008128967,0.004703903,,0.078727847,0.076817536
1058,0.015568214,0.008128967,0.004703903,,5.53424E-05,0.000118033
1059,0.470247293,0.008128967,0.004703903,,0.213553347,0.216730648
1060,0.18306314,0.008128967,0.004703903,,0.030601965,0.031812017
1061,0.408022893,0.008128967,0.004703903,,0.159915152,0.162666208
1062,0.51672311,0.008128967,0.004703903,,0.258668003,0.262163669
1063,0.433850569,0.008128967,0.004703903,,0.181238882,0.184166861
1064,0.238288169,0.008128967,0.004703903,,0.052973259,0.05456161
1065,0.181313297,0.008128967,0.004703903,,0.029992812,0.031190878
1066,-0.513977868,0.009956888,0.008111891,,0.274507629,0.272577716
1067,-0.466913689,0.009956888,0.008111891,,0.227405548,0.225649302
1068,-0.393085742,0.009956888,0.008111891,,0.162443362,0.160959541
1069,-0.299503584,0.009956888,0.008111891,,0.095765784,0.094627281
1070,0.057164599,0.009956888,0.008111891,,0.002228568,0.002406168
1071,-0.257446234,0.009956888,0.008111891,,0.07150443,0.070521118
1072,-0.326085287,0.009956888,0.008111891,,0.112924343,0.111687754
1073,-0.176426661,0.009956888,0.008111891,,0.034738828,0.034054477
1074,-0.070099852,0.009956888,0.008111891,,0.006409082,0.006117077
1075,0.015289315,0.009956888,0.008111891,,2.84348E-05,5.15154E-05
1076,-0.064182692,0.009956888,0.008111891,,0.005496677,0.005226507
1077,-0.165411641,0.009956888,0.008111891,,0.030754121,0.030110416
1078,0.326966882,0.011554685,0.011090834,,0.099484853,0.099777678
1079,-0.067832173,0.011554685,0.011090834,,0.006302273,0.006228841
1080,-0.050608262,0.011554685,0.011090834,,0.003864232,0.003806778
1081,-0.255606573,0.011554685,0.011090834,,0.071375138,0.071127507
1082,-0.468710255,0.011554685,0.011090834,,0.230654413,0.230209084
1083,-0.102955442,0.011554685,0.011090834,,0.013112569,0.013006553
1084,-0.336322548,0.011554685,0.011090834,,0.121018569,0.120696058
1085,-0.075937543,0.011554685,0.011090834,,0.00765489,0.007573938
1086,0.261448476,0.011554685,0.011090834,,0.062446906,0.062678949
1087,-0.170837914,0.011554685,0.011090834,,0.03326706,0.033098069
1088,-0.136727816,0.011554685,0.011090834,,0.0219877,0.021850353
1089,0.078064484,0.011554685,0.011090834,,0.004423553,0.00448547
1090,-0.35634119,0.009645697,0.007531704,,0.133946401,0.132403483
1091,-0.107182941,0.009645697,0.007531704,,0.013648931,0.01315945
1092,0.559483726,0.009645697,0.007531704,,0.302321858,0.304651034
1093,0.488776655,0.009645697,0.007531704,,0.229566475,0.231596703
1094,0.589786756,0.009645697,0.007531704,,0.336563649,0.339020946
1095,0.589786756,0.009645697,0.007531704,,0.336563649,0.339020946
1096,-0.231762065,0.009645697,0.007531704,,0.058277708,0.057261508
1097,-0.063411897,0.009645697,0.007531704,,0.005337412,0.005032995
1098,0.559483726,0.009645697,0.007531704,,0.302321858,0.304651034
1099,-0.02637486,0.009645697,0.007531704,,0.001297481,0.001149655
1100,-0.154320988,0.009645697,0.007531704,,0.026885074,0.026196294
1101,-0.033108866,0.009645697,0.007531704,,0.001827953,0.001651656
1102,-0.314341234,0.014718899,0.016990212,,0.108280571,0.109780527
1103,-0.268664236,0.014718899,0.016990212,,0.080306001,0.081598464
1104,-0.313362441,0.014718899,0.016990212,,0.107637366,0.109132876
1105,-0.443020685,0.013568276,0.014844984,,0.208473479,0.209640971
1106,-0.516645949,0.013568276,0.014844984,,0.281127124,0.282482612
1107,-0.389775482,0.013568276,0.014844984,,0.162686187,0.163717721
1108,-0.409421126,0.013568276,0.014844984,,0.178920034,0.180001732
1109,-0.429801186,0.013568276,0.014844984,,0.19657648,0.197710217
1110,-0.477262859,0.013568276,0.014844984,,0.240915203,0.242170129
1111,-0.070855074,0.013568276,0.014844984,,0.007127302,0.0073445
1112,0.0740086,0.013568276,0.014844984,,0.003653033,0.003500333
1113,0.040776249,0.013568276,0.014844984,,0.000740274,0.000672431
1114,-0.148611432,0.013568276,0.014844984,,0.026302257,0.026718
1115,-0.155037577,0.013568276,0.014844984,,0.028427933,0.028860084
1116,-0.459963777,0.012310435,0.012499859,,0.223042932,0.223221888
1117,-0.459827575,0.012310435,0.012499859,,0.222914301,0.223093204
1118,-0.459691372,0.012310435,0.012499859,,0.222785706,0.222964558
1119,-0.459418967,0.012310435,0.012499859,,0.222528629,0.222707378
1120,-0.391181429,0.012310435,0.012499859,,0.162805685,0.162958582
1121,0.048889396,0.012310435,0.012499859,,0.00133802,0.001324198
1122,-0.179870453,0.012231984,0.012353593,,0.036903346,0.036950084
1123,-0.188839063,0.012231984,0.012353593,,0.040429566,0.040478485
1124,-0.073368211,0.012231984,0.012353593,,0.007327393,0.007348228
1125,0.163178874,0.012231984,0.012353593,,0.022784964,0.022748265
1126,-0.074489287,0.012231984,0.012353593,,0.007520579,0.007541686
1127,0.088066766,0.012231984,0.012353593,,0.005750914,0.005732485
1128,-0.464623817,0.012231984,0.012353593,,0.227391455,0.227507449
1129,0.162057798,0.012231984,0.012353593,,0.022447774,0.022411349
1130,0.048829098,0.012231984,0.012353593,,0.001339349,0.001330462
1131,-0.112605879,0.012231984,0.012353593,,0.015584492,0.01561487
1132,-0.063278525,0.012231984,0.012353593,,0.005701837,0.005720217
1133,0.201295466,0.012231984,0.012353593,,0.035745,0.035699031
1134,-0.439095567,0.015579251,0.018594258,,0.20672919,0.209479976
1135,-0.470362992,0.015579251,0.018594258,,0.236139863,0.239079192
1136,-0.407167271,0.015579251,0.018594258,,0.178714622,0.18127288
1137,-0.336578064,0.015579251,0.018594258,,0.124014774,0.126147378
1138,-0.113678909,0.015579251,0.018594258,,0.016707672,0.017496191
1139,-0.154053952,0.015579251,0.018594258,,0.028775424,0.029807405
1140,-0.365387878,0.015579251,0.018594258,,0.145135953,0.147442281
1141,-0.3778205,0.015579251,0.018594258,,0.154763364,0.15714466
1142,-0.258017109,0.015579251,0.018594258,,0.074854968,0.076513848
1143,-0.247009488,0.015579251,0.018594258,,0.068952846,0.07054535
1144,-0.318569349,0.015579251,0.018594258,,0.111655286,0.113679298
1145,-0.225324682,0.015579251,0.018594258,,0.058034705,0.059496449
1146,-0.347473602,0.011397782,0.010798302,,0.128788671,0.128358758
1147,-0.359100071,0.011397782,0.010798302,,0.137268659,0.136824807
1148,-0.360460615,0.011397782,0.010798302,,0.138278668,0.137833184
1149,-0.384208296,0.011397782,0.010798302,,0.156504169,0.156030213
1150,-0.36268696,0.011397782,0.010798302,,0.139939395,0.139491241
1151,-0.378395062,0.011397782,0.010798302,,0.151938461,0.151471475
1152,-0.382105637,0.011397782,0.010798302,,0.154844941,0.154373506
1153,-0.377034518,0.011397782,0.010798302,,0.150879651,0.150414296
1154,-0.363800133,0.011397782,0.010798302,,0.140773475,0.140323988
1155,-0.347226231,0.011397782,0.010798302,,0.128611183,0.128181566
1156,-0.375550287,0.011397782,0.010798302,,0.149728809,0.149265233
1157,-0.371963398,0.011397782,0.010798302,,0.146965795,0.146506519
1158,-0.200372541,0.014483544,0.016551415,,0.046163137,0.047056003
1159,-0.198630988,0.014483544,0.016551415,,0.045417804,0.046303467
1160,-0.192709706,0.014483544,0.016551415,,0.042929043,0.043790217
1161,-0.203159027,0.014483544,0.016551415,,0.047368288,0.048272678
1162,-0.209080308,0.014483544,0.016551415,,0.049980796,0.050909675
1163,-0.193406327,0.014483544,0.016551415,,0.043218198,0.044082254
1164,-0.203507337,0.014483544,0.016551415,,0.047520024,0.048425855
1165,-0.108766829,0.014483544,0.016551415,,0.015190654,0.015704662
1166,-0.168327957,0.014483544,0.016551415,,0.033420045,0.034180382
1167,-0.177384035,0.014483544,0.016551415,,0.036813168,0.037610959
1168,-0.201069162,0.014483544,0.016551415,,0.046462969,0.047358716
1169,0.641886379,0.014666598,0.016892702,,0.393404654,0.390617096
1170,-0.280950501,0.014666598,0.016892702,,0.087389469,0.088710573
1171,-0.294993054,0.014666598,0.016892702,,0.0958891,0.097272725
1172,-0.271021423,0.014666598,0.016892702,,0.081617645,0.082894543
1173,-0.230879579,0.014666598,0.016892702,,0.060292925,0.061391103
1174,-0.301234189,0.014666598,0.016892702,,0.099793307,0.101204718
1175,-0.31272355,0.014666598,0.016892702,,0.107184309,0.108646874
1176,-0.196695182,0.014666598,0.016892702,,0.044673802,0.045619784
1177,0.15266652,0.014666598,0.016892702,,0.019043979,0.01843453
1178,0.004581414,0.014666598,0.016892702,,0.000101711,0.000151568
1179,-0.128184543,0.014666598,0.016892702,,0.020406448,0.021047407
1180,-0.09272355,0.014666598,0.016892702,,0.011532644,0.012015723
1181,-0.302378869,0.012313051,0.012504734,,0.099031004,0.099151684
1182,-0.412990043,0.012313051,0.012504734,,0.180882721,0.181045805
1183,-0.349622964,0.012313051,0.012504734,,0.130997678,0.13113647
1184,0.06282548,0.012313051,0.012504734,,0.002551506,0.002532177
1185,-0.066158397,0.012313051,0.012504734,,0.006157768,0.006187888
1186,0.268674749,0.012313051,0.012504734,,0.06572132,0.065623076
1187,-0.25101029,0.012313051,0.012504734,,0.069339182,0.069440168
1188,0.587009957,0.012313051,0.012504734,,0.330276534,0.330056251
1189,0.463650377,0.012313051,0.012504734,,0.203705382,0.203532391
1190,-0.064809569,0.013801015,0.015278905,,0.006179624,0.006414164
1191,-0.125432798,0.013801015,0.015278905,,0.019386055,0.019799783
1192,-0.093138181,0.013801015,0.015278905,,0.011435992,0.011754264
1193,-0.089172175,0.013801015,0.015278905,,0.010603478,0.010910028
1194,-0.091438464,0.013801015,0.015278905,,0.011075348,0.011388597
1195,0.133490715,0.013801015,0.015278905,,0.014325624,0.013974032
1196,-0.132798237,0.013801015,0.015278905,,0.021491341,0.02192684
1197,0.526125275,0.013801015,0.015278905,,0.262476148,0.260964014
1198,0.098363236,0.013801015,0.015278905,,0.007150769,0.006903006
1199,-0.184356311,0.013801015,0.015278905,,0.039266326,0.039854219
1200,-0.119200504,0.013801015,0.015278905,,0.017689404,0.018084711
1201,-0.210418634,0.013801015,0.015278905,,0.050274451,0.050939379
1202,-0.275811209,0.010744019,0.009579423,,0.082113899,0.081447813
1203,-0.300884956,0.010744019,0.009579423,,0.097112618,0.09638813
1204,-0.225663717,0.010744019,0.009579423,,0.055888618,0.055339335
1205,0.103244838,0.010744019,0.009579423,,0.008556401,0.00877321
1206,0.699115044,0.010744019,0.009579423,,0.473854668,0.475459374
1207,0.49762183,0.010218394,0.008599443,,0.23756211,0.239142895
1208,-0.180765235,0.010218394,0.008599443,,0.036474746,0.035858981
1209,0.113575858,0.010218394,0.008599443,,0.010682765,0.011020048
1210,0.242630109,0.010218394,0.008599443,,0.054015206,0.054770353
1211,-0.086385182,0.010218394,0.008599443,,0.009332251,0.009022079
1212,0.308179929,0.010218394,0.008599443,,0.088781077,0.089748468
1213,-0.50237817,0.010218394,0.008599443,,0.262755237,0.261098121
1214,-0.198199734,0.010218394,0.008599443,,0.043438116,0.0427659
1215,0.132666147,0.010218394,0.008599443,,0.014993452,0.015392547
1216,0.059324373,0.010218394,0.008599443,,0.002411397,0.002573018
1217,-0.188264991,0.010218394,0.008599443,,0.039395654,0.038755606
1218,-0.198004935,0.010218394,0.008599443,,0.043356955,0.042685369
1219,0.198990877,0.004726784,-0.001639148,,0.037738538,0.040252407
1220,0.120077441,0.004726784,-0.001639148,,0.013305774,0.014814928
1221,0.210681756,0.004726784,-0.001639148,,0.042417451,0.045080166
1222,0.189363094,0.004726784,-0.001639148,,0.034090567,0.036481856
1223,0.160049933,0.004726784,-0.001639148,,0.024125281,0.026143359
1224,-0.087177781,0.004726784,-0.001639148,,0.008446449,0.007316858
1225,-0.017118467,0.004726784,-0.001639148,,0.000477215,0.000239609
