,0,1,2,3
42,-0.34625753065003867,-0.2143039506676814,19.0,407.207432308095
43,-0.33945943411706786,-0.21555437919066092,39.0,403.5286715934893
44,-0.29663142595935205,-0.21680480771371505,165.0,399.8499108786641
45,-0.3309618134508544,-0.21805523623671588,64.0,396.17115016399555
46,-0.3051290466255655,-0.21930566475973803,140.0,392.49238944926446
47,-0.0342248997866804,-0.21016411069667454,937.0,419.3868415027972
48,-0.2741977074005485,-0.2114145392196967,231.0,415.708080788066
49,-0.3387796244637708,-0.21266496774271884,41.0,412.02932007333493
50,-0.34285848238355326,-0.213915396265741,29.0,408.35055935860373
51,-0.47966369210222787,-0.13797212469341316,118.0,780.1982576382829
52,-0.4373520305955199,-0.13922255321639268,200.0,777.7749271607486
53,0.09154373823832943,-0.1404729817394255,1225.0,775.351596683111
54,0.0518120560917866,-0.14172341026243343,1148.0,772.9282662055216
55,0.25098646269653374,-0.14297383878542005,1534.0,770.5049357279735
56,-0.1200145692952103,-0.14422426730839957,815.0,768.0816052504392
57,-0.22527772718994715,-0.14547469583143594,611.0,765.6582747727947
58,0.03633217993079589,-0.14672512435444388,1118.0,763.2349442952053
59,0.05232805196381962,-0.1375835702914088,1149.0,780.9512760693673
60,-0.15149031748922476,-0.1388339988144345,754.0,778.5279455917434
61,-0.17987009045104105,-0.1400844273374318,699.0,776.1046151141747
62,-0.09111880046136098,-0.14133485586048236,871.0,773.6812846365028
63,-0.18913215861375282,-0.2193550595663403,1817.0,1539.9768898685834
64,-0.2400813185526575,-0.22060548808938732,1350.0,1528.5154620263343
65,-0.09421616472328807,-0.2218559166123775,2687.0,1517.0540341846063
66,-0.19371431004294767,-0.22310634513537123,1775.0,1505.5926063428458
67,-0.07905142546952416,-0.22435677365837917,2826.0,1494.1311785009552
68,-0.014792206617243996,-0.2256072021814475,3415.0,1482.6697506585106
69,-0.09705273465564679,-0.22685763070443768,2661.0,1471.2083228167826
70,0.10903498081456922,-0.22810805922739233,4550.0,1459.7468949753802
71,0.037138842913630975,-0.21896650516437502,3891.0,1543.538379516997
72,0.016300963795149632,-0.22021693368737585,3700.0,1532.0769516751714
73,-0.0462126735602944,-0.22146736221036248,3127.0,1520.615523833476
74,-0.06126831397050605,-0.22271779073342726,2989.0,1509.1540959910642
75,0.01634259066494553,-0.6003161218510378,301.0,-329.2252041913349
76,0.4233876004496813,-0.6040308082624619,717.0,-333.02161370381043
77,0.08972810925594357,-0.6077454946738825,376.0,-336.8180232162822
78,-0.02377482616480007,-0.6151748674967024,260.0,-344.41084224120414
79,0.1347378939917557,-0.6188895539081087,422.0,-348.20725175366147
80,-0.11966523712370418,-0.6226042403195045,162.0,-352.0036612661079
81,0.006557854852812456,-0.6263189267309179,291.0,-355.8000707785725
82,0.2678103010367655,-0.5921896134362228,558.0,-320.919912591394
83,0.1631136278469416,-0.5959042998476363,451.0,-324.7163221038586
84,0.173876837240288,-0.5996189862589894,462.0,-328.5127316162615
85,0.7404130407627929,-0.6033336726704561,1041.0,-332.30914112878054
86,0.39561670132778753,-0.018251472183632673,673.0,303.41572105430174
87,0.45048792193249076,-0.022002757752628072,722.0,300.0658230411889
88,0.3881891580161476,-0.10721112029765646,436.0,6.487958701931845
89,0.27515570934256056,-0.10846154882068217,338.0,5.403837172468556
90,-0.024728950403690886,-0.10682256589565566,78.0,6.824835368466552
91,0.06062283737024222,-0.10807299441871689,152.0,5.740713838972454
92,-0.096239907727797,-0.10932342294166088,16.0,4.65659230958002
93,-0.09854671280276817,-0.11057385146473987,14.0,3.5724707800705318
94,-0.055684071381361534,-0.7691050631522465,2758.0,1678.594039450651
95,-0.26586252478519495,-0.7728197495636671,2440.0,1672.9737189101718
96,-0.3392267019167217,-0.7765344359750805,2329.0,1667.3533983697032
97,0.6607732980832782,-0.7802491223864798,3842.0,1661.733077829256
98,0.10176101333931178,-0.1160952094572927,28928.0,21154.018545725965
99,-0.1978130254455778,-0.11734563798026156,18238.0,21109.398254312346
100,-0.22802264320143478,-0.11859606650328015,17160.0,21064.77796289695
101,-0.3148963120726376,-0.11984649502633073,14060.0,21020.15767148041
102,-0.2865362627508126,-0.12109692354924985,15072.0,20975.537380068567
103,0.07791279004595902,-0.12234735207229332,28077.0,20930.917088652284
104,0.12370362067032849,-0.12359778059532257,29711.0,20886.296797236508
105,0.41246048649254574,-0.12484820911831986,40015.0,20841.676505821873
106,0.6275428763591526,-0.1157066550553061,47690.0,21167.883721006456
107,-0.008232260957291739,-0.11695708357830338,25003.0,21123.26342959182
108,-0.07831969510144599,-0.11820751210129356,22502.0,21078.64313817744
109,-0.09342450397937446,-0.11945794062431216,21963.0,21034.022846762044
110,-0.2670581809502827,-0.05805205695821837,2.0,950.6787967999801
111,-0.2306647327994771,-0.1585994104590938,1333.0,1697.9387923317013
112,-0.22651781336819748,-0.15984983898208752,1354.0,1691.606622291261
113,-0.17023819251511693,-0.1611002675050919,1639.0,1685.2744522507667
114,-0.3495430898294929,-0.16235069602809274,731.0,1678.9422822102906
115,-0.15049095712807112,-0.1636011245510616,1739.0,1672.6101121699762
116,-0.148713705943237,-0.16485155307412283,1748.0,1666.2779421291941
117,-0.30886378493217853,-0.1661019815971059,937.0,1659.9457720888076
118,-0.05372950373154662,-0.16735241012008897,2229.0,1653.6136020484214
119,-0.3062966443318626,-0.15821085605708232,950.0,1699.9064318234873
120,-0.1364704200032686,-0.15946128458008316,1810.0,1693.574261783011
121,-0.14081481178841865,-0.160711713103084,1788.0,1687.2420917425347
122,-0.17339775017704426,-0.16196214162615233,1623.0,1680.9099217017167
123,-0.4723318352245922,-0.09253207594546421,407.0,7057.293784977532
124,-0.49266307451642544,-0.09378250446849347,51.0,7035.398781539288
125,-0.4914066496163683,-0.09503293299144457,73.0,7013.503778102415
126,-0.4891222407071736,-0.09628336151449514,113.0,6991.6087746637995
127,-0.48695205224343857,-0.09753379003750663,151.0,6969.713771225868
128,-0.488950910038984,-0.09878421856052523,116.0,6947.818767787812
129,-0.4870662726888983,-0.1000346470835083,149.0,6925.923764350379
130,-0.34132098428227353,-0.0908930930204981,2701.0,7085.992375993688
131,-0.45474188662379267,-0.09214352154353801,715.0,7064.097372555259
132,-0.4616522235741068,-0.09339395006649621,594.0,7042.20236911826
133,-0.46262309736051455,-0.09464437858952547,577.0,7020.307365680019
134,-0.14971704372487538,-0.07723313265751909,4828.0,5623.94582743064
135,-0.12594871661441184,-0.07973398970353142,5089.0,5596.483916208378
136,-0.011660400431914809,-0.08098441822650028,6344.0,5582.752960597657
137,0.08814836015455273,-0.08223484674951888,7440.0,5569.022004986389
138,-0.022497300532087837,-0.08348527527255524,6225.0,5555.291049374928
139,-0.1269504468757724,-0.0847357037955312,5078.0,5541.560093764128
140,0.28457855776861335,-0.08598613231850362,9597.0,5527.829138153368
141,0.4420323415770097,-0.07684457825552539,11326.0,5628.212543318932
142,0.32929215398025163,-0.07809500677853688,10088.0,5614.481587707743
143,0.17038130797351275,-0.07934543530151285,8343.0,5600.750632096944
144,0.08650916518141731,-0.08059586382455987,7422.0,5587.0196764853645
145,0.525611411323694,-0.1234889880365564,32832.0,10610.047827901824
146,0.4752828002531522,-0.12473941655952882,31109.0,10567.239407417863
147,0.4713102575337131,-0.1259898450825652,30973.0,10524.430986931713
148,0.4529372474563069,-0.1272402736055767,30344.0,10481.622566446415
149,0.2612328513704299,-0.12849070212858818,23781.0,10438.814145961116
150,0.39013602064164354,-0.12974113065158902,28194.0,10396.005725476183
151,0.15485049413368387,-0.1309915591745934,20139.0,10353.197304991128
152,0.580934910666472,-0.13224198769758358,34726.0,10310.38888450656
153,0.5788317998150042,-0.12310043363457336,34654.0,10623.349987853715
154,0.5403623971569057,-0.12435086215759551,33337.0,10580.54156736805
155,0.4459268779514143,-0.1256012906805715,30104.0,10537.733146883967
156,0.4837244535319605,-0.12685171920360075,31398.0,10494.924726398061
157,0.18610006940500984,-0.4389209115469519,5268.0,1966.014157630786
158,0.1438892043662061,-0.44017134006995984,5045.0,1959.4081437437353
159,0.3551328159505332,-0.44142176859294646,6161.0,1952.802129856797
160,0.1823143415988391,-0.44267219711595795,5248.0,1946.196115969727
161,-0.22256924727112115,-0.4439226256389517,3109.0,1939.5901020827514
162,-0.6448671840494667,-0.4451730541619525,878.0,1932.984088195738
163,-0.1117199391171994,-0.21970478229153015,41.0,-124.54076458624903
164,0.3970863231137204,-0.2209552108145594,821.0,-126.45767151205288
165,-0.13520330506631878,-0.22220563933754248,5.0,-128.3745784377859
166,-0.13520330506631878,-0.2234560678605895,5.0,-130.291485363617
167,-0.13650793650793652,-0.22470649638352638,3.0,-132.20839228927926
168,-0.12215699065014135,-0.2259569249065805,25.0,-134.12529921512126
169,-0.11237225483800826,-0.22720735342958134,40.0,-136.04220614088152
170,-0.11237225483800826,-0.22845778195256441,40.0,-137.95911306661455
171,-0.1117199391171994,-0.21931622788959684,41.0,-123.9451106880853
172,-0.1371602522287454,-0.22056665641260123,2.0,-125.86201761385101
173,-0.1117199391171994,-0.22306751345862777,41.0,-129.69583146540967
174,-0.23949133509362958,-0.018755935966226617,40.0,386.33384123089525
175,-0.24076603235303048,-0.020006364489227452,38.0,384.37191887830693
176,-0.2203708762026162,-0.02125679301223184,70.0,382.40999652571304
177,-0.2203708762026162,-0.022507221535236228,70.0,380.44807417311915
178,-0.21718413305411396,-0.023757650058222852,75.0,378.4861518205532
179,-0.19870102279280102,-0.025008078581269872,104.0,376.5242294678924
180,-0.24076603235303048,-0.026258507104277812,38.0,374.5623071152929
181,-0.20826125223830771,-0.02750893562725733,89.0,372.6003847627381
182,-0.22483231661051933,-0.0183673815642791,63.0,386.94348308755093
183,-0.20188776594130325,-0.019617810087290594,99.0,384.9815607349459
184,-0.20889860086800816,-0.02086823861029143,88.0,383.0196383823576
185,-0.21272269264621085,-0.02211866713328516,82.0,381.0577160297804
186,-0.0512706581425578,-0.13818906410354329,5693.0,5123.162930519779
187,-0.2225641297715999,-0.1394394926265299,4570.0,5114.965121123079
188,-0.5389155635726981,-0.14068992114957693,2496.0,5106.767311725983
189,0.23487943337666123,-0.14194034967254934,7569.0,5098.569502329376
190,-0.23446162824627959,-0.14319077819553241,4492.0,5090.371692932698
191,-0.060117515982704234,-0.1444412067185972,5635.0,5082.173883535485
192,-0.2968472292224846,-0.14569163524159093,4083.0,5073.976074138739
193,0.12749688304109075,-0.1469420637645811,6865.0,5065.778264742015
194,0.22771042788550808,-0.13780050970152471,7522.0,5125.7102931794125
195,0.37093800567684426,-0.13905093822455397,8461.0,5117.512483782433
196,0.36727723691540437,-0.1403013667475548,8437.0,5109.31467438564
197,0.19400084887391567,-0.14155179527055564,7301.0,5101.116864988846
198,-0.23627155702703798,0.0737753498428184,480.0,3691.1558144511023
199,-0.2473751584560232,0.07252492131980691,365.0,3678.2051262382724
200,-0.18992609019301268,0.07127449279675278,960.0,3665.254438025001
201,-0.27962387912803244,0.07002406427378392,31.0,3652.3037498126123
202,-0.2788514546807987,0.06877363575082927,39.0,3639.353061600371
203,-0.11915270021521987,0.06752320722772896,1693.0,3626.402373386621
204,-0.1088215232334684,0.06627277870476721,1800.0,3613.451685174306
205,0.05908424098396908,0.06502235018176282,3539.0,3600.50099696155
206,-0.2429337178844291,0.07416390424477658,411.0,3695.1800723921833
207,-0.22903007783422152,0.07291347572177574,555.0,3682.2293841794635
208,-0.2779824771776607,0.0716630471987607,48.0,3669.278695966597
209,-0.2710306571525569,0.07041261867572789,120.0,3656.328007753546
210,0.3154732998127456,-0.1982948036944421,11792.0,1482.7292350247717
211,0.3814057228168321,-0.1995452322174465,13115.0,1457.6381362821658
212,0.5211944201157457,-0.20079566074047575,15920.0,1432.5470375390605
213,0.45655772122209476,-0.2020460892634837,14623.0,1407.4559387963832
214,0.36012594608006343,-0.20329651778645255,12688.0,1382.3648400544903
215,0.4456935729115196,-0.20454694630948891,14405.0,1357.2737413112427
216,0.026377316557487936,-0.20579737483246488,5991.0,1332.182642569207
217,0.5913628642501023,-0.20704780335551545,17328.0,1307.0915438256743
218,0.7331948188000874,-0.1979062492925017,20174.0,1490.5259676541082
219,0.7496405478940772,-0.19915667781549898,20504.0,1465.4348689116446
220,0.5012103674894126,-0.20040710633849626,15519.0,1440.343770169181
221,0.5864789810646144,-0.20165753486151486,17230.0,1415.25267142629
222,-0.33305156617901416,-0.22332014749901388,551.0,1643.5957357967627
223,-0.33817359088525095,-0.22457057602203248,500.0,1631.1452189930665
224,-0.341086114737817,-0.22582100454502976,471.0,1618.6947021895826
225,-0.3164803097764833,-0.2270714330680306,716.0,1606.2441853860632
226,-0.19043832926026352,-0.2283218615910634,1971.0,1593.7936685822256
227,-0.1348995123475388,-0.22957229011402872,2524.0,1581.34315177906
228,-0.2766088625534241,-0.23082271863704376,1113.0,1568.8926349753992
229,-0.1191317108008882,-0.2320731471600659,2681.0,1556.4421181716675
230,0.17884960887371257,-0.2229315930970486,5648.0,1647.464571977131
231,0.03352471181636599,-0.22418202162008496,4201.0,1635.014055173258
232,-0.0017268699853815294,-0.22543245014305383,3850.0,1622.563538370057
233,-0.1191317108008882,-0.22668287866606532,2681.0,1610.1130215664316
234,-0.104666623774904,-0.07586911700617517,1088.0,1237.199882568784
235,-0.10833386948036626,-0.07711954552919732,1069.0,1230.7214123910062
236,-0.017038752707542484,-0.07836997405219105,1542.0,1224.2429422133757
237,-0.05892255892255889,-0.07962040257519544,1325.0,1217.76447203569
238,-0.048499860601771395,-0.08087083109818206,1379.0,1211.2860018580964
239,0.31648759355765727,-0.0821212596211758,3270.0,1204.807531680466
240,0.13737159278560557,-0.08337168814422281,2342.0,1198.3290615025592
241,0.7094619228377191,-0.08462211666723075,5306.0,1191.850591324855
242,0.15319865319865322,-0.07548056260420989,2424.0,1239.212982925366
243,0.19681957580046755,-0.07673099112723204,2650.0,1232.7345127475883
244,-0.043095498509511214,-0.07798141965018314,1407.0,1226.2560425701788
245,-0.2828175598876235,-0.07923184817326213,165.0,1219.7775723921065
246,-0.26621702838063444,-0.23430377040869813,186.0,281.58020762594913
247,-0.22180968280467447,-0.23555419893168475,319.0,277.83517419960424
248,-0.18508180300500837,-0.23680462745471045,429.0,274.09014077314225
249,-0.24317863105175294,-0.23805505597768997,255.0,270.3451073468186
250,-0.2725609348914858,-0.2393054845006979,167.0,266.60007392040984
251,-0.2047813021702838,-0.24055591302372006,370.0,262.8550404939584
252,-0.21646744574290486,-0.241806341546728,335.0,259.11000706754965
253,-0.03983973288814693,-0.24305677006973594,864.0,255.36497364114086
254,-0.10862103505843074,-0.23391521600667955,658.0,282.7439280599948
255,-0.028821368948247095,-0.23516564452974079,897.0,278.9988946334264
256,0.021262103505843056,-0.2364160730527132,1047.0,275.25386120712403
257,0.023599332220367263,-0.23766650157571048,1054.0,271.5088277807472
258,0.17548527921419857,-0.1934333088503031,7879.0,2983.450336384063
259,-0.06219369591767786,-0.19468373737328618,4725.0,2966.8571498840774
260,0.1769924382194736,-0.19593416589631543,7899.0,2950.263963383479
261,-0.016602136008107397,-0.19718459441933758,5330.0,2933.6707768829756
262,-0.03951095288828826,-0.19843502294229223,5026.0,2917.0775903833674
263,0.055515422394304056,-0.1996854514653428,6287.0,2900.4844038824863
264,0.1136164020476575,-0.2009358799883401,7058.0,2883.8912173823123
265,0.7165553621079438,-0.20218630851138356,15059.0,2867.2980308815254
266,0.3552893485435128,-0.19304475444833427,10265.0,2988.6064532981895
267,0.34383494010342236,-0.19429518297134576,10113.0,2972.013266797827
268,0.0889743523114103,-0.19554561149430397,6731.0,2955.4200802981713
269,-0.002434841358521864,-0.19679604001737586,5518.0,2938.8268937970074
270,-0.26115835071394194,-0.2375783636881124,769.0,864.8526472599972
271,-0.30396277875822236,-0.23882879221106348,595.0,859.7696553142009
272,-0.3236429755601904,-0.2400792207340963,515.0,854.6866633680726
273,-0.20629980212845608,-0.2413296492571078,992.0,849.6036714220309
274,-0.010727846408898891,-0.24258007778012994,1787.0,844.5206794759458
275,-0.26558639499438474,-0.24383050630313788,751.0,839.4376875299185
276,-0.23016204075084232,-0.24508093482610674,895.0,834.3546955840501
277,0.15261778704743567,-0.24633136334912178,2451.0,829.2717036379939
278,0.272420985079416,-0.2371898092860725,2938.0,866.4321209042893
279,0.1708219690892561,-0.23844023780913018,2525.0,861.3491289580599
280,0.12039146478421305,-0.2396906663320955,2320.0,856.2661370122058
281,0.01067436761324133,-0.24094109485515672,1874.0,851.183145065962
282,0.606644233891201,-0.10299580734012605,2625.0,534.4004385325104
283,-0.11297558959827622,-0.10424623586313399,505.0,530.716676103729
284,0.10800200714306797,-0.10549666438614548,1156.0,527.0329136749372
285,-0.10075563033147378,-0.106747092909125,541.0,523.3491512462394
286,-0.15269045721538416,-0.1079975214321436,388.0,519.6653888174267
287,-0.17135983942855457,-0.10924794995517285,333.0,515.9816263885825
288,-0.20258862422149415,-0.1104983784781808,241.0,512.2978639598011
289,-0.037958617432627885,-0.11174880700116742,726.0,508.61410153108255
290,-0.12689276542991235,-0.10260725293812524,464.0,535.5451198008047
291,-0.05866465952359869,-0.1038576814611616,665.0,531.8613573719397
292,-0.1737359426193217,-0.10510810998417665,326.0,528.1775949431374
293,-0.11908556923167744,-0.10635853850720235,487.0,524.4938325143037
294,0.12515542095997842,-0.07929656427444766,15017.0,9481.053595807445
295,-0.18063916485085735,-0.0805469927974485,6737.0,9447.195742690152
296,-0.11094902192512701,-0.08179742132042091,8624.0,9413.337889573628
297,-0.004918073149413312,-0.08304784984344306,11495.0,9379.480036455756
298,-0.0356452585835456,-0.08429827836645455,10663.0,9345.622183338175
299,0.38441604806046964,-0.08554870688943407,22037.0,9311.764330221458
300,0.1942546564735139,-0.08679913541248464,16888.0,9277.906477102817
301,0.5731740345434626,-0.08804956393548548,27148.0,9244.048623985524
302,0.32026566212406604,-0.07890800987247883,20300.0,9491.574483349556
303,0.3391746993143013,-0.08015843839545124,20812.0,9457.716630233032
304,0.23340227253142282,-0.0814088669184272,17948.0,9423.858777116411
305,0.18199332767047072,-0.08265929544148844,16556.0,9390.000923997482
306,-0.2894284470333894,-0.17759696962771512,5.0,470.554440439822
307,-0.2894284470333894,-0.17884739815070885,5.0,465.34890649859904
308,-0.10326462286812395,-0.18009782667366706,780.0,460.143372557524
309,0.1818662923372568,-0.1813482551966679,1967.0,454.9378386162716
310,-0.2344200396348787,-0.1825986837197007,234.0,449.732304674886
311,-0.2545977960605333,-0.18384911224271575,150.0,444.5267707335744
312,-0.0448932560653375,-0.18509954076571658,1023.0,439.3212367923219
313,-0.17220529065577708,-0.17720841522570366,493.0,472.1719924153957
314,-0.2891882356473697,-0.1784588437487649,6.0,466.96645847389175
315,-0.2252920069661302,-0.1797092722717231,272.0,461.7609245328167
316,-0.2236105272639923,-0.18095970079476656,279.0,456.55539059138687
317,0.10395429595608827,-0.12595759595414505,6265.0,4212.576540917347
318,0.006161084350845749,-0.12720802447713878,5392.0,4201.413965492582
319,-0.0001120197154699227,-0.12845845300015027,5336.0,4190.251390067659
320,0.1958104626414249,-0.12970888152315466,7085.0,4179.088814642799
321,0.0002240394309398454,-0.13095931004614839,5339.0,4167.9262392180335
322,0.21451775512490198,-0.13220973856915277,7252.0,4156.763663793174
323,-0.11605242522683992,-0.1334601670921465,4301.0,4145.601088368408
324,0.43833314663380757,-0.134710595615158,9250.0,4134.438512943485
325,0.3901646689817408,-0.1255690415521478,8820.0,4216.0451660639765
326,0.1208692729920466,-0.12681947007516994,6416.0,4204.8825906389575
327,0.02453231768791307,-0.12806989859812815,5556.0,4193.720015214511
328,-0.07874985997535566,-0.12932032712118582,4634.0,4182.557439789174
329,-0.2851952770208901,-0.12665137171395527,57.0,231.55683974293524
330,-0.22888283378746593,-0.12790180023697387,119.0,230.18011793909176
331,-0.16439600363306087,-0.1291522287599889,190.0,228.8033961352522
332,-0.03633060853769301,-0.13040265728296488,331.0,227.42667433145567
333,0.7148047229791099,-0.1316530858059657,1158.0,226.04995252763175
334,-0.022502712794279227,0.017768704951378594,849.0,1058.6530007838946
335,-0.0641853866321586,0.016518276428399075,632.0,1052.1432698932633
336,-0.06034366554110981,0.015267847905376924,652.0,1045.6335390024099
337,-0.00905668897560846,0.014017419382358325,919.0,1039.123808111575
338,0.04261445969899776,0.012766990859364596,1188.0,1032.6140772208698
339,0.14326755228447605,0.01151656233640284,1712.0,1026.1043463303308
340,0.19858833599557862,0.020658116399373965,2000.0,1073.6952767821585
341,0.08064749850038078,0.01940768787637313,1386.0,1067.1855458914163
342,0.07565326108201735,0.01815725935335453,1360.0,1060.6758150005812
343,-0.005022881830007231,0.016906830830350144,940.0,1054.1660841098205
344,-0.07467423760340691,-0.21673261015485037,6335.0,3994.588312214969
345,-0.06435557296000782,-0.21798303867782634,6505.0,3973.98750229894
346,-0.12572127857457535,-0.21923346720083428,5494.0,3953.386692382384
347,-0.13209457144255712,-0.22048389572383156,5389.0,3932.785882466004
348,-0.14666209799794408,-0.22173432424680042,5149.0,3912.1850725500917
349,-0.1773752998188849,-0.22298475276989008,4643.0,3891.5842626321896
350,-0.2543403984531793,-0.22423518129283762,3375.0,3870.983452716629
351,-0.13324783396152526,-0.22548560981586332,5370.0,3850.3826427997806
352,0.05443046649370994,-0.21634405575282825,8462.0,4000.989745988283
353,-0.1571628567232855,-0.21759448427582553,4976.0,3980.388936071903
354,0.00392970776836851,-0.21884491279882282,7630.0,3959.788126155523
355,-0.07485633168534925,-0.22009534132188405,6332.0,3939.187316238089
356,-0.38276623307952623,-0.2830800562716156,774.0,1245.3162439478015
357,-0.35442443950930624,-0.2855809133176421,908.0,1233.4921918341881
358,-0.3167763853637902,-0.28683134184060743,1086.0,1227.580165777608
359,-0.35019432106598986,-0.28808177036360116,928.0,1221.6681397208938
360,-0.30747012478849406,-0.2893321988866553,1130.0,1215.7561136638938
361,-0.46313848350253806,-0.29058262740965257,394.0,1209.8440876071627
362,-0.10357841582064298,-0.2918330559326783,2094.0,1203.932061550297
363,-0.22117570854483926,-0.282691501869629,1538.0,1247.1533291603942
364,-0.09596420262267344,-0.28394193039266535,2130.0,1241.2413031034782
365,0.037496034263959394,-0.28519235891561645,2761.0,1235.3292770469654
366,-0.13530430414551609,-0.28644278743866347,1944.0,1229.417250989999
367,0.5073025335320417,-0.19991721732975945,1185.0,710.4555471717315
368,0.031892697466467924,-0.20116764585277805,866.0,709.6165096327859
369,0.06467958271236957,-0.20241807437578244,888.0,708.7774720938501
370,-0.11117734724292105,-0.2036685028988188,770.0,707.9384345548926
371,-0.4926974664679583,-0.20491893142181608,514.0,707.0993970159615
372,-0.28444655593093093,-0.2848099616133062,0.0,-0.9681127378477186
373,-0.28031742680180183,-0.29231253275132896,11.0,-20.95496224954036
374,-0.24428139076576577,-0.2831709786883507,107.0,3.3981377742336463
375,-0.2799420514264264,-0.28442140721133025,12.0,0.06699618901620852
376,-0.28106817755255253,-0.28567183573435595,9.0,-3.2641453963242384
377,-0.25554265202702703,-0.286922264257339,77.0,-6.595286981551112
378,-0.1072090514260422,-0.05374275138448038,1230.0,1438.9463005624236
379,-0.26790505961437383,-0.05499317990748122,602.0,1434.0596258945363
380,-0.3648856123267587,-0.05624360843050692,223.0,1429.172951226552
381,-0.2996348446706686,-0.05749403695350776,478.0,1424.2862765586647
382,-0.2497371988160115,-0.05874446547650504,673.0,1419.3996018907912
383,-0.2727668815181609,-0.059994893999520085,583.0,1414.5129272228485
384,-0.32573515173310463,-0.06124532252254579,376.0,1409.6262525548639
385,-0.13126227558162049,-0.06249575104554307,1136.0,1404.7395778869907
386,0.21750947467426487,-0.05335419698254708,2499.0,1440.464771165179
387,0.06167528838972034,-0.05460462550553015,1890.0,1435.578096497361
388,0.033272013057069366,-0.055855054028491904,1779.0,1430.6914218296265
389,-0.00818141580679962,-0.05710548255152827,1617.0,1425.8047471616005
390,-0.22217848376788774,-0.11547384423691721,107.0,525.9224147985904
391,-0.23924419950910017,-0.11672427275996423,40.0,521.0132324171077
392,-0.24357430648821377,-0.11797470128296152,23.0,516.1040500358204
393,-0.18728291575973693,-0.11922512980598012,244.0,511.1948676544493
394,-0.16359468346223313,-0.12047555832897384,337.0,506.28568527317594
395,-0.2104617237067568,-0.12172598685196402,153.0,501.3765028919165
396,-0.24484786736442365,-0.1229764153749542,18.0,496.4673205106571
397,-0.230329273375631,-0.12422684389798701,75.0,491.55813812923026
398,-0.22294262029361367,-0.11508528983497325,104.0,527.4478793806222
399,-0.21682952808780623,-0.11633571835801672,128.0,522.5386969991537
400,-0.18320752095586532,-0.11758614688097492,260.0,517.6295146180197
401,-0.19747140276941602,-0.11883657540405392,204.0,512.7203322364117
402,-0.09320341229396499,-0.23732620007567531,486.0,118.34276836885692
403,-0.07948330253308691,-0.2385766285986939,521.0,115.1529252066365
404,-0.12338765376789679,-0.2398270571216983,409.0,111.96308204445234
405,-0.02303485094547421,-0.24107748564469558,665.0,108.77323888228625
