,0,1,2,3,,,,,,
840,0.373369565,-0.029897568,3580,2837.988475,,,,550581.1033,,
841,-0.232065217,-0.031859161,2466,2834.379144,,,,135703.1937,,
842,-0.02173913,-0.033799249,2853,2830.809382,,,,492.4235056,,
843,-0.559782609,-0.035727078,1863,2827.262177,,,,929801.5454,,
844,-0.27746114,0.06667576,10,2002.55265,,,,3970266.062,,
845,-0.272452504,0.06482109,39,1991.814111,,,,3813482.953,,
846,-0.244300518,0.062976037,202,1981.131255,,,,3165308.024,,
847,-0.26865285,0.061136847,61,1970.482342,,,,3646122.814,,
848,-0.278670121,0.059303796,3,1959.868981,,,,3829336.207,,
849,-0.051036269,0.057473593,1321,1949.272105,,,,394725.8377,,
850,-0.275388601,0.055647308,22,1938.697912,,,,3673730.885,,
851,-0.242055268,0.053822244,215,1928.130793,,,,2934817.115,,
852,-0.172625216,0.076631878,617,2060.198575,,,,2082822.126,,
853,-0.266234888,0.07474304,75,2049.262203,,,,3897711.246,,
854,-0.278842832,0.072860572,2,2038.362714,,,,4146773.102,,
855,-0.278497409,0.070989643,4,2027.530034,,,,4094673.797,,
856,0.098798759,0.036010453,12283,11614.99521,,,,446230.4023,,
857,0.409354263,0.034143967,15587,11595.13766,,,,15934964.93,,
858,0.315830435,0.032287021,14592,11575.38161,,,,9099986.499,,
859,0.361041451,0.030438957,15073,11555.72006,,,,12371258.15,,
860,0.243267224,0.028600328,13820,11536.15889,,,,5215930.218,,
861,0.259622145,0.02676565,13994,11516.63975,,,,6137313.787,,
862,-0.473905442,0.024939399,6190,11497.21026,,,,28166480.77,,
863,0.302201335,0.023120285,14447,11477.85671,,,,8815811.883,,
864,0.219674781,0.045992801,13569,11721.19741,,,,3414374.4,,
865,0.039488674,0.044101516,11652,11701.07603,,,,2408.456948,,
866,0.172583889,0.042215405,13068,11681.0097,,,,1923742.101,,
867,-0.082233293,0.040333489,10357,11660.98799,,,,1700384.671,,
868,0.044663767,0.054855105,9180,9301.84764,,,,14846.84746,,
869,0.094931415,0.053001737,9781,9279.688763,,,,251312.9562,,
870,0.181749749,0.051156597,10819,9257.628272,,,,2437881.674,,
871,0.358146537,0.049313447,12928,9235.591568,,,,13633880.03,,
872,0.262462362,0.047476805,11784,9213.632686,,,,6606788.13,,
873,0.210605554,0.045642828,11164,9191.705651,,,,3889944.999,,
874,-0.139344262,0.043816964,6980,9169.875622,,,,4795555.242,,
875,-0.371361659,0.041997351,4206,9148.120328,,,,24424553.34,,
876,-0.641853463,0.0647852,972,9420.571857,,,,71378366.42,,
877,0.249799685,-0.017525255,5101,3623.495057,,,,2183020.857,,
878,0.128757528,-0.019477642,4432,3612.704216,,,,671245.5811,,
879,0.411732017,-0.021401636,5996,3602.070302,,,,5730899.4,,
880,0.390020419,-0.023309852,5876,3591.523593,,,,5218832.456,,
881,0.297927059,-0.025218846,5367,3580.97258,,,,3189893.944,,
882,0.361071622,-0.027125129,5716,3570.436556,,,,4603442.49,,
883,0.147936106,-0.029022512,4538,3559.949719,,,,956582.3521,,
884,0.452622192,-0.03091823,6222,3549.472086,,,,7142405.45,,
885,0.347682804,-0.007194089,5642,3680.595414,,,,3847107.952,,
886,0.268254543,-0.009168586,5203,3669.682367,,,,2351062.965,,
887,0.122967769,-0.011139268,4400,3658.79041,,,,549391.6557,,
888,0.219765308,-0.013108978,4935,3647.903821,,,,1656616.574,,
889,-0.217661692,0.056646356,44,2800.795876,,,,7599923.504,,
890,-0.20920398,0.054791263,129,2782.152196,,,,7039216.573,,
891,-0.20920398,0.052939671,129,2763.543695,,,,6940820.479,,
892,-0.21159204,0.051098723,105,2745.042169,,,,6969822.656,,
893,-0.202636816,0.049264851,195,2726.611756,,,,6409058.081,,
894,-0.197562189,0.047432857,246,2708.200208,,,,6062429.865,,
895,-0.215970149,0.045603855,61,2689.818745,,,,6910687.995,,
896,-0.20800995,0.04377923,141,2671.481259,,,,6403335.401,,
897,-0.197761194,0.066563164,244,2900.4598,,,,7056778.67,,
898,-0.175273632,0.064688141,470,2881.615819,,,,5815890.858,,
899,-0.206119403,0.062819588,160,2862.83686,,,,7305327.092,,
900,-0.18641791,0.060955091,358,2844.098662,,,,6180686.555,,
901,-0.069495188,-0.011353532,2502,2797.999169,,,,87615.50776,,
902,0.034610096,-0.013014734,3032,2789.541989,,,,58785.8873,,
903,0.130269102,-0.014661244,3519,2781.159606,,,,544408.4474,,
904,0.077234335,-0.016307482,3249,2772.778608,,,,226786.8146,,
905,0.056806128,-0.01793304,3145,2764.502891,,,,144778.05,,
906,0.050127676,-0.019547325,3111,2756.284569,,,,125823.0367,,
907,-0.148850913,-0.02115648,2098,2748.092359,,,,422620.0749,,
908,0.227106659,-0.022767006,4012,2739.893171,,,,1618255.784,,
909,0.519976429,-0.002387798,5503,2843.643723,,,,7072175.809,,
910,0.234374386,-0.004075312,4049,2835.052584,,,,1473668.328,,
911,0.069966608,-0.005759943,3212,2826.476132,,,,148628.6532,,
912,0.053859753,-0.007443434,3130,2817.905476,,,,97402.9917,,
913,-0.321533585,0.060005911,0,926.3778959,,,,858176.006,,
914,-0.230512168,0.056301469,221,917.3835105,,,,484949.9936,,
915,-0.17491085,0.054460787,356,912.9143363,,,,310153.5779,,
916,-0.109012992,0.052633386,516,908.4774058,,,,154038.5141,,
917,-0.321121723,0.050813261,1,904.0581421,,,,815514.008,,
918,-0.302587951,0.048996624,46,899.6473486,,,,728713.7957,,
919,-0.259754343,0.071832744,150,955.0934462,,,,648175.4571,,
920,-0.218980043,0.069947534,249,950.5161564,,,,492124.9177,,
921,-0.319886139,0.068066997,4,945.9502119,,,,887270.2017,,
922,-0.318238692,0.066190213,8,941.3933814,,,,871223.2044,,
923,-0.120283019,0.0175019,1700,1758.420806,,,,3412.99052,,
924,-0.580188679,0.015634104,1505,1757.62886,,,,63821.34096,,
925,0.419811321,0.013773539,1929,1756.839981,,,,29639.0723,,
926,0.280660377,0.011922422,1870,1756.055107,,,,12983.43864,,
927,-0.204755514,0.126997129,308,1447.238576,,,,1297864.533,,
928,-0.130498088,0.125136342,563,1440.848635,,,,770618.2252,,
929,-0.256590109,0.123278109,130,1434.467461,,,,1701635.358,,
930,-0.240573802,0.121427446,185,1428.112286,,,,1545328.155,,
931,0.008698184,0.11958337,1041,1421.779726,,,,144993.2,,
932,-0.114772986,0.117748181,617,1415.477688,,,,637566.6181,,
933,-0.186700767,0.115917334,370,1409.190561,,,,1079917.022,,
934,-0.20504672,0.114090222,307,1402.916256,,,,1201032.441,,
935,0.10013674,0.136941381,1355,1481.387138,,,,15973.70872,,
936,-0.292117191,0.135066021,8,1474.947151,,,,2151933.943,,
937,-0.206211542,0.133188786,303,1468.500727,,,,1358391.944,,
938,0.003456484,0.131313604,1023,1462.06135,,,,192774.8693,,
939,-0.155823293,0.055437295,103,208.2077728,,,,11068.67547,,
940,0.73373494,0.053556199,546,207.2709873,,,,114737.3441,,
941,-0.26626506,0.051685521,48,206.3393893,,,,25071.36222,,
942,-0.246184739,0.049819976,58,205.410348,,,,21729.81069,,
943,-0.065461847,0.047962136,148,204.4851437,,,,3190.571464,,
944,0.28477615,0.03280502,23318,15693.85754,,,,58127548.27,,
945,0.411651687,0.030938178,27157,15637.37062,,,,132701861,,
946,0.483070816,0.027224122,29318,15524.99072,,,,190247105,,
947,0.361450088,0.025383295,25638,15469.291,,,,103402642.8,,
948,0.508088993,0.023547358,30075,15413.73922,,,,214952567.8,,
949,0.072072072,0.02171875,16882,15358.40917,,,,2321329.021,,
950,0.325657901,0.019900616,24555,15303.39608,,,,85592175.14,,
951,0.51750799,0.042771284,30360,15995.41676,,,,206341251.8,,
952,0.420277505,0.040887172,27418,15938.40729,,,,131781048.8,,
953,0.38365909,0.03900446,26310,15881.44019,,,,108754859.6,,
954,0.224263228,0.037126101,21487,15824.6048,,,,32062719.38,,
955,-0.245336059,0.05204901,3615,5776.097298,,,,4670341.533,,
956,-0.301893098,0.050181367,3204,5762.525134,,,,6546050.864,,
957,-0.080481236,0.048324842,4813,5749.033771,,,,876159.2202,,
958,0.068823842,0.046474292,5898,5735.585823,,,,26378.36475,,
959,0.167626649,0.044631342,6616,5722.193102,,,,798890.7708,,
960,0.370186164,0.042793324,8088,5708.836231,,,,5660420.238,,
961,-0.04140046,0.040961965,5097,5695.527739,,,,358235.4548,,
962,0.398120663,0.039138985,8291,5682.280146,,,,6805419.278,,
963,0.42866972,0.06203372,8513,5848.656185,,,,7098727.964,,
964,0.258310562,0.060146784,7275,5834.943824,,,,2073761.789,,
965,0.181937919,0.058259294,6720,5821.227432,,,,807792.1281,,
966,0.126068922,0.056376277,6314,5807.543546,,,,256498.1399,,
967,-0.151943293,0.036168381,6,414.5785575,,,,166936.4376,,
968,-0.11142764,0.034331031,94,410.5878328,,,,100227.8559,,
969,-0.150101673,0.032500801,10,406.6125729,,,,157301.533,,
970,-0.153324509,0.02885291,3,398.6893539,,,,156570.0648,,
971,-0.144116406,0.027031483,23,394.7332146,,,,138185.5828,,
972,-0.136289518,0.04981998,40,444.2298302,,,,163401.7556,,
973,-0.150101673,0.046056024,10,436.0545183,,,,181522.4526,,
974,-0.150101673,0.044185239,10,431.9911724,,,,178076.5496,,
975,0.040446431,0.022343539,420,404.1961749,,,,249.7608885,,
976,0.104593052,0.02048056,476,402.5697941,,,,5391.995137,,
977,0.078247119,0.018628074,453,400.9525743,,,,2708.934524,,
978,0.057628562,0.016778826,435,399.3381804,,,,1271.765378,,
979,0.132084461,0.014933548,500,397.7272525,,,,10459.71488,,
980,0.361179536,0.01309176,700,396.1193718,,,,92343.43617,,
981,0.192794656,0.011256557,553,394.5172401,,,,25116.78519,,
982,0.087410922,0.00942884,461,392.921643,,,,4634.662692,,
983,0.228304392,0.032291328,584,412.8805951,,,,29281.85075,,
984,0.154993969,0.03041236,520,411.2402558,,,,11828.68197,,
985,0.0977202,0.028535362,470,409.6016361,,,,3647.962363,,
986,0.051901185,0.026663641,430,407.9676238,,,,485.4256028,,
987,-0.381690627,0.035838739,2,2843.704864,,,,8075286.536,,
988,-0.381837556,0.03212424,1,2818.423982,,,,7937877.895,,
989,-0.381837556,0.026579946,1,2780.689518,,,,7726673.816,,
990,-0.381837556,0.024747333,1,2768.216755,,,,7657488.57,,
991,-0.26026649,0.045448819,0,1793.020287,,,,3214921.749,,
992,-0.257367939,0.055375343,17,1851.239351,,,,3364433.996,,
993,-0.212184648,0.053493785,282,1840.204013,,,,2427999.747,,
994,-0.231621989,0.051619854,168,1829.213407,,,,2759629.983,,
995,-0.042046434,-0.022717288,6101,6350.075368,,,,62038.53886,,
996,-0.000994129,-0.02462315,6630,6325.516434,,,,92710.2421,,
997,0.280396528,-0.026522446,10256,6301.042105,,,,15641691.95,,
998,0.242991592,-0.02841651,9774,6276.635203,,,,12231560.52,,
999,0.334874255,-0.030301815,10958,6252.341151,,,,22143225.2,,
1000,0.380039551,-0.032177536,11540,6228.17061,,,,28215531.47,,
1001,0.129923146,-0.034047443,8317,6204.074994,,,,4464452.081,,
1002,0.437155801,-0.035915624,12276,6180.001611,,,,37161196.36,,
1003,0.303056779,-0.012582362,10548,6480.674026,,,,16543140.58,,
1004,0.245009286,-0.014514274,9800,6455.779413,,,,11183811.34,,
1005,0.308954653,-0.016443561,10624,6430.91862,,,,17581931.46,,
1006,0.435914144,-0.018360416,12260,6406.218027,,,,34266763.39,,
1007,-0.555120266,0.026029199,1,9422.595135,,,,88766454.89,,
1008,-0.549630506,0.024195948,90,9392.874471,,,,86543473.42,,
1009,-0.530200454,0.022366293,405,9363.212101,,,,80249564.04,,
1010,-0.198964332,0.020541483,5775,9333.628279,,,,12663835.23,,
1011,-0.492820735,0.043337742,1011,9703.201223,,,,75554362.09,,
1012,-0.065297912,0.041461146,7942,9672.777861,,,,2995592.004,,
1013,-0.000160977,0.039590645,8998,9642.453293,,,,415320.0463,,
1014,0.051405764,0.037724983,9834,9612.207183,,,,49192.05349,,
1015,-0.265605096,0.035086149,2,3070.554151,,,,9416024.577,,
1016,-0.262273395,0.033236418,36,3051.67765,,,,9094311.69,,
1017,-0.263743263,0.031389731,21,3032.832203,,,,9071133.22,,
1018,-0.249926507,0.029546625,162,3014.023313,,,,8134036.976,,
1019,0.606712396,0.027708642,8904,2995.26669,,,,34913129.33,,
1020,0.734394904,0.025876957,10207,2976.574351,,,,52279055.07,,
1021,0.559480647,0.024050717,8422,2957.93757,,,,29855978.24,,
1022,-0.166046056,0.046867689,1018,3190.784765,,,,4720993.636,,
1023,-0.028760412,0.044994597,2419,3171.669866,,,,566511.9276,,
1024,-0.07099461,0.043124225,1988,3152.582714,,,,1356252.899,,
1025,-0.097746203,0.041258367,1715,3133.541639,,,,2012260.381,,
1026,-0.310125523,0.060601215,1297,1740.018452,,,,196265.3487,,
1027,0.225439331,0.05874877,1937,1737.80478,,,,39678.73572,,
1028,-0.586276151,0.05505982,967,1733.396484,,,,587363.5714,,
1029,0.413723849,0.053223115,2162,1731.201623,,,,185587.2416,,
1030,0.257238494,0.051389731,1975,1729.010728,,,,60510.72171,,
1031,0.469010417,0.010031511,889,301.5070014,,,,345148.0234,,
1032,0.485416667,0.008145672,910,299.093127,,,,373207.2074,,
1033,-0.134114583,0.00626277,117,296.6830125,,,,32285.98498,,
1034,-0.180208333,0.004386027,58,294.2807808,,,,55828.60736,,
1035,-0.155208333,0.002518764,90,291.8906851,,,,40759.84872,,
1036,-0.195052083,0.00065649,39,289.5069738,,,,62753.74395,,
1037,-0.192708333,-0.001196494,42,287.1351545,,,,60091.24396,,
1038,-0.139583333,-0.003039971,110,284.7755033,,,,30546.47655,,
1039,-0.155989583,0.018147212,89,311.8950978,,,,49682.22462,,
1040,-0.105989583,0.016257768,153,309.4766101,,,,24484.92951,,
1041,-0.156770833,0.014369598,88,307.0597522,,,,47987.17503,,
1042,0.096908952,-0.034249027,11745,9604.108297,,,,4583417.282,,
1043,0.041588239,-0.035867854,10842,9577.684196,,,,1598494.452,,
1044,-0.054533797,-0.037490776,9273,9551.19323,,,,77391.47316,,
1045,0.06517459,-0.039102513,11227,9524.88485,,,,2897195.985,,
1046,0.181023392,-0.040697594,13118,9498.848343,,,,13098258.72,,
1047,0.266853203,-0.042293742,14519,9472.794421,,,,25464190.74,,
1048,-0.151452256,-0.043881147,7691,9446.883214,,,,3083125.861,,
1049,0.186598348,-0.045456895,13209,9421.162274,,,,14347714.64,,
1050,0.095499898,-0.025576856,11722,9745.664151,,,,3905903.388,,
1051,0.341349312,-0.027192162,15735,9719.297506,,,,36188676.49,,
1052,0.232239467,-0.028817435,13954,9692.768181,,,,18158096.62,,
1053,0.229298832,-0.030446117,13906,9666.183204,,,,17976046.47,,
1054,0.028307068,0.005994012,7310,6991.213377,,,,101624.911,,
1055,-0.036437105,0.004119914,6385,6964.43813,,,,335748.5461,,
1056,-0.197912572,0.002250112,4078,6937.724271,,,,8178022.906,,
1057,-0.272455864,0.000385187,3013,6911.080088,,,,15195028.37,,
1058,0.015568214,-0.00147709,7128,6884.473735,,,,59305.04195,,
1059,0.470247293,-0.003338308,13624,6857.882521,,,,45780345.74,,
1060,0.18306314,-0.005198433,9521,6831.306915,,,,7234448.892,,
1061,0.408022893,-0.007055583,12735,6804.773804,,,,35167582.73,,
1062,0.51672311,0.015988134,14288,7133.99939,,,,51179724.73,,
1063,0.433850569,0.014095559,13104,7106.960181,,,,35964486.59,,
1064,0.238288169,0.012207473,10310,7079.985096,,,,10432996.28,,
1065,0.181313297,0.010324076,9496,7053.077001,,,,5967872.778,,
1066,-0.513977868,0.049690213,948,7139.893869,,,,38339549.69,,
1067,-0.466913689,0.047811911,1465,7119.26072,,,,31970664.29,,
1068,-0.393085742,0.045941488,2276,7098.714118,,,,23258571.46,,
1069,-0.299503584,0.044081987,3304,7078.287497,,,,14245246.11,,
1070,0.057164599,0.042224854,7222,7057.886898,,,,26933.11017,,
1071,-0.257446234,0.040370414,3766,7037.515878,,,,10702816.14,,
1072,-0.326085287,0.038530174,3012,7017.300832,,,,16042434.76,,
1073,-0.176426661,0.036697305,4656,6997.166771,,,,5481061.85,,
1074,-0.070099852,0.059688056,5824,7249.72017,,,,2032678.004,,
1075,0.015289315,0.057793493,6762,7228.908392,,,,218003.4465,,
1076,-0.064182692,0.055905092,5889,7208.164308,,,,1740194.472,,
1077,-0.165411641,0.054020641,4777,7187.463616,,,,5810334.844,,
1078,0.326966882,0.021411907,2564,1659.25172,,,,818569.4495,,
1079,-0.067832173,0.019547703,1395,1653.731811,,,,66942.15013,,
1080,-0.050608262,0.017685782,1446,1648.218664,,,,40892.38793,,
1081,-0.255606573,0.015824283,839,1642.706766,,,,645944.565,,
1082,-0.468710255,0.013969435,208,1637.214561,,,,2042654.261,,
1083,-0.102955442,0.012124596,1291,1631.751991,,,,116111.9195,,
1084,-0.336322548,0.010288271,600,1626.314633,,,,1053321.727,,
1085,-0.075937543,0.00845911,1371,1620.89849,,,,62449.25507,,
1086,0.261448476,0.031362468,2370,1688.715332,,,,464148.7988,,
1087,-0.170837914,0.029478818,1090,1683.137844,,,,351812.5024,,
1088,-0.136727816,0.02760161,1191,1677.579432,,,,236759.544,,
1089,0.078064484,0.025728694,1827,1672.033726,,,,24014.54622,,
1090,-0.35634119,-0.031475768,23,119.4850302,,,,9309.361047,,
1091,-0.107182941,-0.033095517,97,119.0039647,,,,484.1744647,,
1092,0.559483726,-0.034709129,295,118.5247221,,,,31143.52372,,
1093,0.488776655,-0.036309412,274,118.049438,,,,24320.5778,,
1094,0.589786756,-0.037900703,304,117.5768247,,,,34753.6003,,
1095,0.589786756,-0.039491244,304,117.1044339,,,,34929.95261,,
1096,-0.231762065,-0.041080277,60,116.6324911,,,,3207.239046,,
1097,-0.063411897,-0.04266637,110,116.1614213,,,,37.96311262,,
1098,0.559483726,-0.022669555,295,122.1004754,,,,29894.24559,,
1099,-0.02637486,-0.0243247,121,121.6088973,,,,0.37075596,,
1100,-0.154320988,-0.025969381,83,121.1204273,,,,1453.166977,,
1101,-0.033108866,-0.027608459,119,120.6336209,,,,2.668717315,,
1102,-0.314341234,0.05443013,0,1130.28423,,,,1277542.441,,
1103,-0.268664236,0.066217826,140,1166.413518,,,,1053524.709,,
1104,-0.313362441,0.060594014,3,1149.176536,,,,1313720.652,,
1105,-0.443020685,0.067115046,2344,7900.90852,,,,30879232.3,,
1106,-0.516645949,0.065254565,1542,7880.642303,,,,40178386.24,,
1107,-0.389775482,0.061567126,2924,7840.475029,,,,24171726.71,,
1108,-0.409421126,0.059734833,2710,7820.515862,,,,26117372.37,,
1109,-0.429801186,0.057905507,2488,7800.589017,,,,28223602.06,,
1110,-0.477262859,0.056084466,1971,7780.752412,,,,33753223.09,,
1111,-0.070855074,0.054269872,6398,7760.986044,,,,1857730.955,,
1112,0.0740086,0.077079206,7976,8009.44812,,,,1118.776726,,
1113,0.040776249,0.075193274,7614,7988.904659,,,,140553.5031,,
1114,-0.148611432,0.073309733,5551,7968.387249,,,,5843761.113,,
1115,-0.155037577,0.071433121,5481,7947.945314,,,,6085819.181,,
1116,-0.459963777,0.026481786,0,3571.483331,,,,12755493.18,,
1117,-0.459827575,0.022765608,1,3544.19915,,,,12554260.21,,
1118,-0.459691372,0.015425429,2,3490.307553,,,,12168289.58,,
1119,-0.459418967,0.038304219,4,3658.283626,,,,13353788.82,,
1120,-0.391181429,0.034547949,505,3630.705098,,,,9770032.361,,
1121,0.048889396,0.032672582,3736,3616.936151,,,,14176.20021,,
1122,-0.179870453,0.033569186,670,860.3881582,,,,36247.65077,,
1123,-0.188839063,0.031701137,662,858.7218584,,,,38699.48957,,
1124,-0.073368211,0.02984073,765,857.0623754,,,,8475.480966,,
1125,0.163178874,0.027986078,976,855.4080261,,,,14542.42416,,
1126,-0.074489287,0.026137862,764,853.7594172,,,,8056.752975,,
1127,0.088066766,0.024298119,909,852.1183664,,,,3235.520246,,
1128,-0.464623817,0.022464163,416,850.4824775,,,,188775.0232,,
1129,0.162057798,0.020636745,975,848.8524212,,,,15913.21164,,
1130,0.048829098,0.043536816,874,869.2792843,,,,22.28515709,,
1131,-0.112605879,0.041652556,730,867.5985241,,,,18933.35383,,
1132,-0.063278525,0.039769894,774,865.9191902,,,,8449.137533,,
1133,0.201295466,0.037892557,1010,864.2446054,,,,21244.63506,,
1134,-0.439095567,0.07521283,7639,32542.32687,,,,620175689.2,,
1135,-0.470362992,0.073357688,6125,32452.49903,,,,693137204.9,,
1136,-0.407167271,0.071506195,9185,32362.84791,,,,537212633.8,,
1137,-0.336578064,0.069656689,12603,32273.29295,,,,386920424.9,,
1138,-0.113678909,0.067810016,23396,32183.87523,,,,77226751.12,,
1139,-0.154053952,0.065971559,21441,32094.85529,,,,113504632.6,,
1140,-0.365387878,0.06414129,11208,32006.23183,,,,432566447.4,,
1141,-0.3778205,0.062316747,10606,31917.88563,,,,454196469.1,,
1142,-0.258017109,0.085129779,16407,33022.51545,,,,276075353.6,,
1143,-0.247009488,0.083256337,16940,32931.80153,,,,255737716.2,,
1144,-0.318569349,0.081385484,13475,32841.21296,,,,375050204.4,,
1145,-0.225324682,0.079522089,17990,32750.98552,,,,217886693.4,,
1146,-0.347473602,0.055938638,307,3568.587966,,,,10637956.06,,
1147,-0.359100071,0.054070221,213,3553.48181,,,,11158818.72,,
1148,-0.360460615,0.052212575,202,3538.462745,,,,11131983.65,,
1149,-0.384208296,0.050355882,10,3523.451383,,,,12344340.62,,
1150,-0.36268696,0.048501758,184,3508.460784,,,,11052039.51,,
1151,-0.378395062,0.046650064,57,3493.489845,,,,11809462.46,,
1152,-0.382105637,0.04480098,27,3478.539994,,,,11913128.33,,
1153,-0.377034518,0.04295481,68,3463.613715,,,,11530192.5,,
1154,-0.363800133,0.065931822,175,3649.382852,,,,12071336.2,,
1155,-0.347226231,0.064035525,309,3634.051293,,,,11055966.1,,
1156,-0.375550287,0.062144549,80,3618.762754,,,,12522841.83,,
1157,-0.371963398,0.060264212,109,3603.560229,,,,12211951.2,,
1158,-0.200372541,0.068143376,28,798.909199,,,,594300.9932,,
1159,-0.198630988,0.066299663,33,793.6158991,,,,578536.5459,,
1160,-0.192709706,0.064459308,50,788.3322374,,,,545134.4928,,
1161,-0.203159027,0.062624625,20,783.0648645,,,,582267.9874,,
1162,-0.209080308,0.060793227,3,777.8069196,,,,600325.7626,,
1163,-0.193406327,0.058966652,48,772.5628219,,,,524991.2829,,
1164,-0.203507337,0.055329752,19,762.1212825,,,,552229.2405,,
1165,-0.108766829,0.078066116,291,827.3973831,,,,287722.1525,,
1166,-0.168327957,0.076185249,120,821.9974153,,,,492800.3712,,
1167,-0.177384035,0.074312902,94,816.6219065,,,,522182.4197,,
1168,-0.201069162,0.072449316,26,811.2715508,,,,616651.4084,,
1169,0.641886379,0.006429761,7051,2571.030843,,,,20070123.64,,
1170,-0.280950501,0.004579041,545,2557.98327,,,,4052101.643,,
1171,-0.294993054,0.002738077,446,2545.004474,,,,4405819.782,,
1172,-0.271021423,0.000896684,615,2532.022655,,,,3674975.858,,
1173,-0.230879579,-0.000943458,898,2519.049649,,,,2627801.965,,
1174,-0.301234189,-0.00277862,402,2506.111762,,,,4427286.305,,
1175,-0.31272355,-0.004610734,321,2493.195357,,,,4718432.67,,
1176,-0.196695182,-0.006432354,1139,2480.352932,,,,1799227.688,,
1177,0.15266652,0.016345775,3602,2640.938741,,,,923638.7431,,
1178,0.004581414,0.01447114,2558,2627.722566,,,,4861.236256,,
1179,-0.128184543,0.012601948,1622,2614.544763,,,,985145.1056,,
1180,-0.09272355,0.010737172,1872,2601.398095,,,,532021.5803,,
1181,-0.302378869,0.064740394,2507,3486.107075,,,,958650.6644,,
1182,-0.412990043,0.063140127,2212,3481.839163,,,,1612491.499,,
1183,-0.349622964,0.06154524,2381,3477.5856,,,,1202499.978,,
1184,0.06282548,0.059964316,3481,3473.369274,,,,58.22798019,,
1185,-0.066158397,0.058388751,3137,3469.167243,,,,110335.0776,,
1186,0.268674749,0.056818831,4030,3464.980267,,,,319247.2985,,
1187,-0.25101029,0.055253698,2644,3460.806058,,,,667172.1368,,
1188,0.587009957,0.053696927,4879,3456.654149,,,,2023067.72,,
1189,0.463650377,0.07443391,4550,3511.959681,,,,1077527.703,,
1190,-0.064809569,0.041843702,657,845.2430225,,,,35435.43552,,
1191,-0.125432798,0.039989216,550,841.9698559,,,,85246.39677,,
1192,-0.093138181,0.038140184,607,838.7063131,,,,53687.81555,,
1193,-0.089172175,0.036298866,614,835.4563873,,,,49042.93149,,
1194,-0.091438464,0.034468707,610,832.2261561,,,,49384.46444,,
1195,0.133490715,0.032645319,1007,829.0078773,,,,31681.19573,,
1196,-0.132798237,0.030827022,537,825.7985823,,,,83404.62115,,
1197,0.526125275,0.029015101,1700,822.6005414,,,,769829.8099,,
1198,0.098363236,0.051805896,945,862.8262959,,,,6752.517652,,
1199,-0.184356311,0.049921728,446,859.5007388,,,,170982.861,,
1200,-0.119200504,0.048039223,561,856.178118,,,,87130.12137,,
1201,-0.210418634,0.046162633,400,852.8659361,,,,205087.5561,,
1202,-0.275811209,-0.014194636,297,474.3760369,,,,31462.25846,,
1203,-0.300884956,-0.015814228,280,473.2779534,,,,37356.36728,,
1204,-0.225663717,-0.01742199,331,472.1878905,,,,19934.02041,,
1205,0.103244838,-0.019019114,554,471.1050406,,,,6871.574301,,
1206,0.699115044,-0.020604834,958,470.0299226,,,,238114.7965,,
1207,0.49762183,0.014150362,17146,12182.19843,,,,24639326.03,,
1208,-0.180765235,0.012274425,10181,12162.93819,,,,3928078.987,,
1209,0.113575858,0.010404456,13203,12143.73921,,,,1122033.413,,
1210,0.242630109,0.008544028,14528,12124.6382,,,,5776147.94,,
1211,-0.086385182,0.006696728,11150,12105.67197,,,,913308.9115,,
1212,0.308179929,0.004854241,15201,12086.75516,,,,9698520.93,,
1213,-0.50237817,0.003015644,6879,12067.87829,,,,26924457.89,,
1214,-0.198199734,0.001182092,10002,12049.05321,,,,4190426.827,,
1215,0.132666147,0.024156863,13399,12284.93518,,,,1241140.414,,
1216,0.059324373,0.022265316,12646,12265.51466,,,,144769.0929,,
1217,-0.188264991,0.020370987,10104,12246.06559,,,,4588445.009,,
1218,-0.198004935,0.018481514,10004,12226.66637,,,,4940245.813,,
1219,0.198990877,0.006309578,7128,4886.538448,,,,5024149.889,,
1220,0.120077441,0.004423047,6210,4864.592438,,,,1810121.507,,
1221,0.210681756,0.000674557,7264,4820.986257,,,,5968316.147,,
1222,0.189363094,-0.001192198,7016,4799.270296,,,,4913890.583,,
1223,0.160049933,-0.003054399,6675,4777.607312,,,,3600099.011,,
1224,-0.087177781,-0.004902135,3799,4756.112598,,,,916064.5254,,
1225,-0.017118467,-0.006744334,4614,4734.68229,,,,14564.21519,,
1226,0.125149219,0.016393236,6269,5003.841649,,,,1600625.653,,
1227,0.089732732,0.014470688,5857,4981.476646,,,,766541.1435,,
1228,-0.013078237,0.012558791,4661,4959.235551,,,,88944.4441,,
1229,0.199334726,0.010652609,7132,4937.060926,,,,4817757.541,,
1230,-0.165442357,0.224700045,82,891.9356277,,,,655995.721,,
1231,-0.076328677,0.222821367,267,888.0354908,,,,385685.0809,,
1232,-0.029122511,0.220945548,365,884.1412901,,,,269507.6791,,
1233,-0.0955965,0.219077707,227,880.2636527,,,,426753.3999,,
1234,0.04794878,0.217226933,525,876.421446,,,,123497.0327,,
1235,-0.055134072,0.215382358,311,872.5921078,,,,315385.6956,,
1236,0.096118337,0.213539911,625,868.767188,,,,59422.44196,,
1237,0.245925658,0.236561255,936,916.5594985,,,,377.9331002,,
1238,0.180415061,0.234674095,800,912.6417554,,,,12688.16507,,
1239,0.074923732,0.232789415,581,908.7291594,,,,107406.4019,,
